bedrooms,bathrooms,area,zipcode,price,bathroom_image,bedroom_image,kitchen_image,frontal_image
0.5361373007457887,1.3416514317263661,1.3785355456266895,-0.7956989148191574,869500,1_bathroom.jpg,1_bedroom.jpg,1_kitchen.jpg,1_frontal.jpg
0.5361373007457887,0.3367042620048318,0.7987340251315477,-7.640276859558834,865200,2_bathroom.jpg,2_bedroom.jpg,2_kitchen.jpg,2_frontal.jpg
-0.32522442868062873,1.3416514317263661,1.2723747038458888,-0.7941586992556253,889000,3_bathroom.jpg,3_bedroom.jpg,3_kitchen.jpg,3_frontal.jpg
1.3974990301722061,2.3465986014479006,1.353220267971268,-0.7947187776423643,910000,4_bathroom.jpg,4_bedroom.jpg,4_kitchen.jpg,4_frontal.jpg
-0.32522442868062873,1.3416514317263661,1.4299827227973851,-0.7941586992556253,971226,5_bathroom.jpg,5_bedroom.jpg,5_kitchen.jpg,5_frontal.jpg
0.5361373007457887,2.3465986014479006,1.8097118876287106,-0.7941586992556253,1249000,6_bathroom.jpg,6_bedroom.jpg,6_kitchen.jpg,6_frontal.jpg
-0.32522442868062873,1.3416514317263661,0.14625315910954992,-0.7947187776423643,799000,7_bathroom.jpg,7_bedroom.jpg,7_kitchen.jpg,7_frontal.jpg
0.5361373007457887,2.3465986014479006,2.5797863014694413,-0.7941586992556253,1698000,8_bathroom.jpg,8_bedroom.jpg,8_kitchen.jpg,8_frontal.jpg
-0.32522442868062873,1.3416514317263661,1.5222609929606965,-0.7956989148191574,1749000,9_bathroom.jpg,9_bedroom.jpg,9_kitchen.jpg,9_frontal.jpg
0.5361373007457887,2.3465986014479006,0.9677747501209764,-0.7947187776423643,1500000,10_bathroom.jpg,10_bedroom.jpg,10_kitchen.jpg,10_frontal.jpg
1.3974990301722061,2.3465986014479006,2.012234108872084,-0.7941586992556253,519200,11_bathroom.jpg,11_bedroom.jpg,11_kitchen.jpg,11_frontal.jpg
0.5361373007457887,1.3416514317263661,0.8681468832189942,-0.7956989148191574,1039000,12_bathroom.jpg,12_bedroom.jpg,12_kitchen.jpg,12_frontal.jpg
1.3974990301722061,0.3367042620048318,2.529155746158598,-0.7941586992556253,799000,13_bathroom.jpg,13_bedroom.jpg,13_kitchen.jpg,13_frontal.jpg
0.5361373007457887,1.3416514317263661,1.3524036461114155,-0.7941586992556253,889000,14_bathroom.jpg,14_bedroom.jpg,14_kitchen.jpg,14_frontal.jpg
1.3974990301722061,2.3465986014479006,1.6668030621545558,-0.7941586992556253,700000,15_bathroom.jpg,15_bedroom.jpg,15_kitchen.jpg,15_frontal.jpg
0.5361373007457887,1.3416514317263661,1.1074170881557217,-0.7956989148191574,500000,16_bathroom.jpg,16_bedroom.jpg,16_kitchen.jpg,16_frontal.jpg
1.3974990301722061,0.3367042620048318,1.0984342476973463,-0.7850574254711179,740000,17_bathroom.jpg,17_bedroom.jpg,17_kitchen.jpg,17_frontal.jpg
-0.32522442868062873,1.3416514317263661,0.3128440185194217,-0.7956989148191574,725000,18_bathroom.jpg,18_bedroom.jpg,18_kitchen.jpg,18_frontal.jpg
1.3974990301722061,1.3416514317263661,1.4904127404264562,-0.7956989148191574,1199000,19_bathroom.jpg,19_bedroom.jpg,19_kitchen.jpg,19_frontal.jpg
-0.32522442868062873,0.8391778468655989,1.4520315130133976,-0.7941586992556253,925000,20_bathroom.jpg,20_bedroom.jpg,20_kitchen.jpg,20_frontal.jpg
-0.32522442868062873,0.8391778468655989,1.5222609929606965,-0.7956989148191574,1749000,21_bathroom.jpg,21_bedroom.jpg,21_kitchen.jpg,21_frontal.jpg
2.2588607595986234,3.8540193560302023,2.9382832979446065,-0.7947187776423643,1595000,22_bathroom.jpg,22_bedroom.jpg,22_kitchen.jpg,22_frontal.jpg
-0.32522442868062873,0.3367042620048318,0.261396841348726,-0.7956989148191574,799900,23_bathroom.jpg,23_bedroom.jpg,23_kitchen.jpg,23_frontal.jpg
1.3974990301722061,2.3465986014479006,2.704729446026845,-0.7786165240236202,1375000,24_bathroom.jpg,24_bedroom.jpg,24_kitchen.jpg,24_frontal.jpg
0.5361373007457887,1.8441250165871335,1.3605698647099387,-0.7947187776423643,1345000,25_bathroom.jpg,25_bedroom.jpg,25_kitchen.jpg,25_frontal.jpg
0.5361373007457887,1.3416514317263661,2.114311841353623,-0.7947187776423643,1290000,26_bathroom.jpg,26_bedroom.jpg,26_kitchen.jpg,26_frontal.jpg
0.5361373007457887,1.8441250165871335,0.9677747501209764,-0.7947187776423643,962500,27_bathroom.jpg,27_bedroom.jpg,27_kitchen.jpg,27_frontal.jpg
1.3974990301722061,1.8441250165871335,1.4822465218279333,-0.7941586992556253,875000,28_bathroom.jpg,28_bedroom.jpg,28_kitchen.jpg,28_frontal.jpg
0.5361373007457887,1.3416514317263661,1.71416713002599,-0.7786165240236202,1650000,29_bathroom.jpg,29_bedroom.jpg,29_kitchen.jpg,29_frontal.jpg
1.3974990301722061,1.8441250165871335,2.012234108872084,-0.7941586992556253,1199000,30_bathroom.jpg,30_bedroom.jpg,30_kitchen.jpg,30_frontal.jpg
1.3974990301722061,0.3367042620048318,0.12665423447309443,0.3512016016254693,789000,31_bathroom.jpg,31_bedroom.jpg,31_kitchen.jpg,31_frontal.jpg
0.5361373007457887,0.8391778468655989,0.8681468832189942,-0.7956989148191574,1039000,32_bathroom.jpg,32_bedroom.jpg,32_kitchen.jpg,32_frontal.jpg
-0.32522442868062873,-0.6682429077167027,-0.45968026090086594,0.3512016016254693,365000,33_bathroom.jpg,33_bedroom.jpg,33_kitchen.jpg,33_frontal.jpg
-0.32522442868062873,0.8391778468655989,0.41492175100096074,-0.7947187776423643,1695000,34_bathroom.jpg,34_bedroom.jpg,34_kitchen.jpg,34_frontal.jpg
0.5361373007457887,1.3416514317263661,0.7309544107638057,-0.7786165240236202,999000,35_bathroom.jpg,35_bedroom.jpg,35_kitchen.jpg,35_frontal.jpg
-0.32522442868062873,1.8441250165871335,1.2478760480503195,-0.7956989148191574,1294000,36_bathroom.jpg,36_bedroom.jpg,36_kitchen.jpg,36_frontal.jpg
1.3974990301722061,2.8490721863086677,1.2797243005845598,-0.7947187776423643,1089000,37_bathroom.jpg,37_bedroom.jpg,37_kitchen.jpg,37_frontal.jpg
-0.32522442868062873,0.8391778468655989,0.34877538035292344,-0.7956989148191574,799900,38_bathroom.jpg,38_bedroom.jpg,38_kitchen.jpg,38_frontal.jpg
-0.32522442868062873,1.8441250165871335,1.5214443711008443,-0.7956989148191574,1229000,39_bathroom.jpg,39_bedroom.jpg,39_kitchen.jpg,39_frontal.jpg
-0.32522442868062873,0.3367042620048318,-0.17876234111167044,0.3512016016254693,455000,40_bathroom.jpg,40_bedroom.jpg,40_kitchen.jpg,40_frontal.jpg
0.5361373007457887,-1.6731900774382371,5.8944544306099775,0.991791256458111,395000,41_bathroom.jpg,41_bedroom.jpg,41_kitchen.jpg,41_frontal.jpg
1.3974990301722061,-0.6682429077167027,4.297142072738854,0.991791256458111,638940,42_bathroom.jpg,42_bedroom.jpg,42_kitchen.jpg,42_frontal.jpg
-0.32522442868062873,-0.6682429077167027,-0.17304598809270427,0.991791256458111,435000,43_bathroom.jpg,43_bedroom.jpg,43_kitchen.jpg,43_frontal.jpg
-0.32522442868062873,-0.16576932285593543,-0.28655642661217573,0.991791256458111,528800,44_bathroom.jpg,44_bedroom.jpg,44_kitchen.jpg,44_frontal.jpg
0.5361373007457887,-0.6682429077167027,-0.35678590655947456,-1.3181120300498865,350000,45_bathroom.jpg,45_bedroom.jpg,45_kitchen.jpg,45_frontal.jpg
-0.32522442868062873,0.3367042620048318,-0.1885618034298982,-1.3181120300498865,425000,46_bathroom.jpg,46_bedroom.jpg,46_kitchen.jpg,46_frontal.jpg
0.5361373007457887,0.3367042620048318,0.11358828471545743,-1.3181120300498865,500000,47_bathroom.jpg,47_bedroom.jpg,47_kitchen.jpg,47_frontal.jpg
-0.32522442868062873,0.3367042620048318,0.0792901666016603,-1.3181120300498865,589900,48_bathroom.jpg,48_bedroom.jpg,48_kitchen.jpg,48_frontal.jpg
